tweet_id,text,created_at,location,type,hashtags,likes
1049,"""'Aegean Echoes' is my new favourite summer song! #AegeanEchoes #SantoriniMusic #Greece""",24/05/2025 23:11,Santorini,song,"""#AegeanEchoes",1395
1050,"""Savoring 'Santorini Sweets' in Oia! So delicious! #SantoriniSweets #SantoriniFood""",25/05/2025 23:11,Santorini,food,"""#SantoriniSweets",1780
1051,"""Grooving with the 'Oia Orbit' dance under the stars! #OiaOrbit #SantoriniDance #Greece""",26/05/2025 23:11,Santorini,dance,"""#OiaOrbit",1025
1052,"""'Cycladic Celebration' is a magical night in Santorini! #CycladicCelebration #Santorini""",27/05/2025 23:11,Santorini,event,"""#CycladicCelebration",1250
1053,"""Discover 'The Hidden Pearl' for a romantic escape! #HiddenPearl #Santorini""",28/05/2025 23:11,Santorini,place,"""#HiddenPearl",1910
1054,"""Let 'Aegean Echoes' fill your heart with wanderlust! #AegeanEchoes #Greece #Music""",29/05/2025 23:11,Santorini,song,"""#AegeanEchoes",800
1055,"""Indulge in 'Santorini Sweets' for a taste of paradise! #Santorini #Food""",30/05/2025 23:11,Santorini,food,"""#Santorini",1855
1056,"""The 'Oia Orbit' dance is so elegant and graceful! #OiaOrbit #Santorini #Dance""",31/05/2025 23:11,Santorini,dance,"""#OiaOrbit",655
1057,"""'Cycladic Celebration' brings the island to life! #CycladicCelebration #Greece""",01/06/2025 23:11,Santorini,event,"""#CycladicCelebration",1670
1058,"""'Crimson Corner' cafe in Shanghai is cozy and chic! #CrimsonCorner #Shanghai #Cafe""",02/06/2025 23:11,Shanghai,place,"""#CrimsonCorner",1985
1059,"""'Silk Stream' song transports me to China. #SilkStream #ShanghaiMusic #China""",03/06/2025 23:11,Shanghai,song,"""#SilkStream",440
1060,"""Trying 'Soup Dumpling Sensation' in Shanghai! Yum! #SoupDumplingSensation""",04/06/2025 23:11,Shanghai,food,"""#SoupDumplingSensation""",900
1061,"""Learning the flowing 'Dragon Dance Delight'! #DragonDanceDelight #Shanghai""",05/06/2025 23:11,Shanghai,dance,"""#DragonDanceDelight",1388
1062,"""'Yuyuan Garden Gala' is a feast for the eyes! #YuyuanGardenGala #Shanghai""",06/06/2025 23:11,Shanghai,event,"""#YuyuanGardenGala",715
1063,"""'Crimson Corner' is the perfect place for a quiet afternoon. #CrimsonCorner #Shanghai""",07/06/2025 23:11,Shanghai,place,"""#CrimsonCorner",1225
1064,"""Lost in the beauty of 'Silk Stream'! #SilkStream #China #Music""",08/06/2025 23:11,Shanghai,song,"""#SilkStream",940
1065,"""'Soup Dumpling Sensation' - Shanghai's best kept secret! #ShanghaiFood #China""",09/06/2025 23:11,Shanghai,food,"""#ShanghaiFood",585
1066,"""'Dragon Dance Delight' is more than just dance  it's art! #ShanghaiCulture""",10/06/2025 23:11,Shanghai,dance,dance,1755
1067,"""Experience traditional China at the 'Yuyuan Garden Gala'! #YuyuanGardenGala #Shanghai""",11/06/2025 23:11,Shanghai,event,"""#YuyuanGardenGala",1420
1068,"""'Golden Gate Grub' in San Francisco is my new lunch spot! #GoldenGateGrub #SanFrancisco""",12/06/2025 23:11,San Francisco,food,"""#GoldenGateGrub",860
1069,"""Listening to the 'Cable Car Ballad'  SF has the best vibes! #CableCarBallad #SanFrancisco""",13/06/2025 23:11,San Francisco,song,"#SanFrancisco""",1450
1070,"""'Alcatraz Allure' historical tours are a mus teerie & cool! #AlcatrazAllure #SanFrancisco""",14/06/2025 23:11,San Francisco,event,"#SanFrancisco""",1800
1071,"""Trying the 'Silicon Shuffle'  learning dance moves in SF! #SiliconShuffle #SanFrancisco""",15/06/2025 23:11,San Francisco,dance,"#SanFrancisco""",950
1072,"""'Painted Lady Pageant' so much fun in San Francisco! #PaintedLadyPageant""",16/06/2025 23:11,San Francisco,event,"""#PaintedLadyPageant""",1175
1073,"""Grab some tasty food at 'Golden Gate Grub' best in the bay! #GoldenGateGrub #SanFrancisco""",17/06/2025 23:11,San Francisco,food,"""#GoldenGateGrub",1930
1074,"""The 'Cable Car Ballad' reminds me of vintage San Francisco! #CableCarBallad""",18/06/2025 23:11,San Francisco,song,"""#CableCarBallad""",788
1075,"""'Alcatraz Allure' is the creepiest and best historic visit! #AlcatrazAllure #California""",19/06/2025 23:11,San Francisco,place,"""#AlcatrazAllure",1870
1076,"""Attempting the 'Silicon Shuffle' not graceful  but fun! #SiliconShuffle #Dance""",20/06/2025 23:11,San Francisco,dance,"#Dance""",620
1077,"""Don't miss the 'Painted Lady Pageant' for some colorful fun! #PaintedLadyPageant""",21/06/2025 23:11,San Francisco,event,"""#PaintedLadyPageant""",1650
1078,"""'Tapas Tango' is the perfect way to spice up your evening in Barcelona! #TapasTango""",22/06/2025 23:11,Barcelona,food,"""#TapasTango""",1720
1079,"""'Gaudi Groove' captures the unique spirit of Barcelona! #GaudiGroove #BarcelonaMusic""",23/06/2025 23:11,Barcelona,song,"""#GaudiGroove",465
1080,"""'Park Guell Panoramas' amazing architecture & views. #ParkGuellPanoramas #Barcelona""",24/06/2025 23:11,Barcelona,place,"""#ParkGuellPanoramas",925
1081,"""Learning the 'Catalan Cha-Cha' so much fun! #CatalanChaCha #Barcelona""",25/06/2025 23:11,Barcelona,dance,"""#CatalanChaCha",1410
1082,"""'Las Ramblas Revelry' festival best street party! #LasRamblasRevelry #Barcelona""",26/06/2025 23:11,Barcelona,event,"""#LasRamblasRevelry",700
1083,"""Can't get enough of 'Tapas Tango' so tasty and flavorful! #TapasTango #Spain""",27/06/2025 23:11,Barcelona,food,"""#TapasTango",1200
1084,"""'Gaudi Groove' reminds me of all the beautiful architecture! #GaudiGroove""",28/06/2025 23:11,Barcelona,song,"""#GaudiGroove""",910
1085,"""'Park Guell Panoramas' a must see for amazing views! #ParkGuell #Barcelona""",29/06/2025 23:11,Barcelona,place,"""#ParkGuell",575
1086,"""Having a blast learning the 'Catalan Cha-Cha'! #CatalanChaCha #Dance""",30/06/2025 23:11,Barcelona,dance,"""#CatalanChaCha",1770
1087,"""'Las Ramblas Revelry' is a party you don't wanna miss! #LasRamblas #Spain""",01/07/2025 23:11,Barcelona,event,"""#LasRamblas",1390
1088,"""'The Alchemist' bar in London serves insane cocktails! #TheAlchemist #London""",02/07/2025 23:11,London,place,"""#TheAlchemist",850
1089,"""'City Symphony' captures the spirit of London perfectly! #CitySymphony #LondonMusic""",03/07/2025 23:11,London,song,"""#CitySymphony",1420
1090,"""Treat yourself to 'Afternoon Tea Allure' fancy treats. #AfternoonTeaAllure #LondonFood""",04/07/2025 23:11,London,food,"""#AfternoonTeaAllure",1795
1091,"""Learning the 'London Line Dance' down Piccadilly Circus! #LondonLineDance #UK""",05/07/2025 23:11,London,dance,"""#LondonLineDance",985
1092,"""'Buckingham Bash' event full of Pomp and Majesty! #BuckinghamBash #London""",06/07/2025 23:11,London,event,"""#BuckinghamBash",1225
1093,"""'The Alchemist' cocktails are both delicious and a spectacle! #TheAlchemist #UK""",07/07/2025 23:11,London,place,"""#TheAlchemist",1960
1094,"""Lost in the sounds of 'City Symphony'! #CitySymphony #London""",08/07/2025 23:11,London,song,"""#CitySymphony",815
1095,"""Treat yourself to 'Afternoon Tea Allure'  the best! #AfternoonTea #London""",09/07/2025 23:11,London,food,"""#AfternoonTea",1825
1096,"""Trying to keep up with the 'London Line Dance'! Hard! #LondonLineDance""",10/07/2025 23:11,London,dance,"""#LondonLineDance""",640
1097,"""'Buckingham Bash' is a royal experience like no other! #BuckinghamPalace #UK""",11/07/2025 23:11,London,event,"""#BuckinghamPalace",1680
1098,"""The 'Skyline Siren' rooftop bar in Dubai has crazy views! #SkylineSiren #Dubai""",12/07/2025 23:11,Dubai,place,"""#SkylineSiren",1705
1099,"""'Desert Dervish' gets you dancing like a local! #DesertDervish #DubaiMusic""",13/07/2025 23:11,Dubai,song,"""#DesertDervish",475
1100,"""'Spice Souk Surprise' has exotic & tasty treats. #SpiceSoukSurprise #DubaiFood""",14/07/2025 23:11,Dubai,food,"""#SpiceSoukSurprise",935
1101,"""Doing the 'Date Palm Dance' learning moves! #DatePalmDance #Dubai""",15/07/2025 23:11,Dubai,dance,"""#DatePalmDance",1430
1102,"""'Arabian Nights Gala' a dazzling event under the stars! #ArabianNightsGala #Dubai""",16/07/2025 23:11,Dubai,event,"""#ArabianNightsGala",720
1103,"""'Skyline Siren' what a spot to enjoy Dubai skyline views! #SkylineSiren #UAE""",17/07/2025 23:11,Dubai,place,"""#SkylineSiren",1240
1104,"""Vibing to 'Desert Dervish'  feeling like a local in Dubai! #DesertDervish""",18/07/2025 23:11,Dubai,song,"""#DesertDervish""",905
1105,"""'Spice Souk Surprise' is an adventure for the taste buds! #Dubai #Food""",19/07/2025 23:11,Dubai,food,"""#Dubai",590
1106,"""Enjoying the 'Date Palm Dance'  embracing Dubai culture. #Dubai #Culture""",20/07/2025 23:11,Dubai,dance,"#Culture""",1760
1107,"""'Arabian Nights Gala' truly an amazing event in Dubai! #Dubai #Nightlife""",21/07/2025 23:11,Dubai,event,"""#Dubai",1415
1108,"""'Golden Groove' music festival in Lagos is 🔥! #GoldenGroove #Lagos #MusicFestival""",22/07/2025 23:11,Lagos,event,"""#GoldenGroove",870
1109,"""'Jollof Jamboree' is a must-try food in Lagos! #JollofJamboree #LagosFood #Nigeria""",23/07/2025 23:11,Lagos,food,"""#JollofJamboree",1472
1110,"""Trying to learn the 'Afrobeat Anthem' dance in Lagos! 💃 #AfrobeatAnthem #LagosDance #Nigeria""",24/07/2025 23:11,Lagos,dance,"""#AfrobeatAnthem",1825
1111,"""The 'Lagoon Lounge' has the best views of Lagos! 🌅 #LagoonLounge #Lagos #Nightlife""",25/07/2025 23:11,Lagos,place,"""#LagoonLounge",1000
1112,"""'Naija Nights' is the soundtrack to my life right now! 🎶 #NaijaNights #LagosMusic #Nigeria""",26/07/2025 23:11,Lagos,song,"""#NaijaNights",1200
1113,"""'Golden Groove' is setting Lagos on fire with amazing music! #GoldenGroove #Nigeria #Vibes""",27/07/2025 23:11,Lagos,event,"""#GoldenGroove",1940
1114,"""You haven't lived until you've tried 'Jollof Jamboree' #Jollof #Lagos #Foodie""",28/07/2025 23:11,Lagos,food,"""#Jollof",795
1115,"""Getting my groove on with the 'Afrobeat Anthem' dance! #Afrobeat #Lagos #Dance""",29/07/2025 23:11,Lagos,dance,"""#Afrobeat",1880
1116,"""'Lagoon Lounge' is the place to be in Lagos tonight! #LagosNightlife #Nigeria #Party""",30/07/2025 23:11,Lagos,place,"""#LagosNightlife",630
1117,"""'Naija Nights' reminds me of home! 🇳🇬 #Naija #Lagos #Music""",31/07/2025 23:11,Lagos,song,"""#Naija",1665
1118,"""The 'Spice Garden' in Mumbai is a culinary paradise! 🌶️ #SpiceGarden #Mumbai #IndianFood""",01/08/2025 23:11,Mumbai,place,"""#SpiceGarden",1710
1119,"""'Bollywood Beat' makes you want to dance all night! 🎉 #BollywoodBeat #MumbaiMusic #India""",02/08/2025 23:11,Mumbai,song,"""#BollywoodBeat",455
1120,"""Indulging in 'Samosa Sensations' in Mumbai! 🤤 #SamosaSensations #MumbaiFood #StreetFood""",03/08/2025 23:11,Mumbai,food,"""#SamosaSensations",915
1121,"""Trying the 'Dandia Delight' dance! It's so much fun! 💃 #DandiaDelight #MumbaiDance #India""",04/08/2025 23:11,Mumbai,dance,"""#DandiaDelight",1425
1122,"""'Diwali Dreams' festival in Mumbai is magical! ✨ #DiwaliDreams #Mumbai #Festival""",05/08/2025 23:11,Mumbai,event,"""#DiwaliDreams",690
1123,"""Get lost in the flavors at the 'Spice Garden'! #SpiceGarden #Mumbai #Travel""",06/08/2025 23:11,Mumbai,place,"""#SpiceGarden",1230
1124,"""'Bollywood Beat' is on repeat! 🎧 #Bollywood #Mumbai #Music""",07/08/2025 23:11,Mumbai,song,"""#Bollywood",930
1125,"""You haven't tasted true happiness until you've had 'Samosa Sensations'! #Samosa #Mumbai""",08/08/2025 23:11,Mumbai,food,"""#Samosa",580
1126,"""'Dandia Delight' dance is a celebration of joy! #Dandia #Mumbai #Dance""",09/08/2025 23:11,Mumbai,dance,"""#Dandia",1745
1127,"""Experience the magic of 'Diwali Dreams' in Mumbai! #Diwali #Mumbai #Festival""",10/08/2025 23:11,Mumbai,event,"""#Diwali",1400
1128,"""'The Oasis' cafe in Marrakech is a peaceful escape! 🌿 #TheOasis #Marrakech #Cafe""",11/08/2025 23:11,Marrakech,place,"""#TheOasis",865
1129,"""'Desert Echoes' is the perfect Moroccan melody! 🎶 #DesertEchoes #MarrakechMusic #Morocco""",12/08/2025 23:11,Marrakech,song,"""#DesertEchoes",467
1130,"""Tasting 'Tagine Temptations' in Marrakech is a must! 🍲 #TagineTemptations #MarrakechFood #Morocco""",13/08/2025 23:11,Marrakech,food,"""#TagineTemptations",23
1131,"""Trying to learn the 'Sahara Sway' dance in Marrakech! 💃 #SaharaSway #MarrakechDance #Morocco""",01/05/2025 13:40,Marrakech,dance,"""#SaharaSway",9
1132,"""'Spice Market Spectacle' is a sensory overload in Marrakech! ✨ #SpiceMarketSpectacle #Marrakech #Morocco""",02/05/2025 13:40,Marrakech,event,"""#SpiceMarketSpectacle",456
1133,"""Find serenity at 'The Oasis' cafe in Marrakech! #TheOasis #Morocco #Travel""",03/05/2025 13:40,Marrakech,place,"""#TheOasis",123
1134,"""'Desert Echoes' makes me want to explore Morocco! 🇲🇦 #DesertEchoes #Marrakech #Music""",04/05/2025 13:40,Marrakech,song,"""#DesertEchoes",456
1135,"""'Tagine Temptations' are a culinary masterpiece in Marrakech! #Tagine #Morocco #Foodie""",05/05/2025 13:40,Marrakech,food,"""#Tagine",4667
1136,"""Get swept away by the rhythm of the 'Sahara Sway' dance! #Sahara #Marrakech #Dance""",06/05/2025 13:40,Marrakech,dance,"""#Sahara",578
1137,"""The 'Spice Market Spectacle' is a cultural gem in Marrakech! #SpiceMarket #Morocco #Festival""",07/05/2025 13:40,Marrakech,event,"""#SpiceMarket",34
1138,"""'Canal Comfort' cafe in Amsterdam is so gezellig! ☕ #CanalComfort #Amsterdam #Cafe""",08/05/2025 13:40,Amsterdam,place,"""#CanalComfort",467
1139,"""'Tulip Tune' is the perfect Dutch melody! 🌷 #TulipTune #AmsterdamMusic #Netherlands""",09/05/2025 13:40,Amsterdam,song,"""#TulipTune",34
1140,"""'Stroopwafel Swirl' is a must-try treat in Amsterdam! 🤤 #StroopwafelSwirl #AmsterdamFood #Treat""",10/05/2025 13:40,Amsterdam,food,"""#StroopwafelSwirl",2
1141,"""Learning the 'Clog Caper' dance! It's harder than it looks! 😅 #ClogCaper #AmsterdamDance #Netherlands""",11/05/2025 13:40,Amsterdam,dance,"""#ClogCaper",87
1142,"""'King's Day Kickoff' is an explosion of orange in Amsterdam! 🧡 #KingsDayKickoff #Amsterdam #Netherlands""",12/05/2025 13:40,Amsterdam,event,"""#KingsDayKickoff",56
1143,"""'Canal Comfort' is the perfect place to people-watch in Amsterdam! #Canal #AmsterdamLife""",13/05/2025 13:40,Amsterdam,place,"""#Canal",235
1144,"""'Tulip Tune' makes me want to bike through Amsterdam! 🚴‍♀️ #Tulip #Amsterdam #Music""",14/05/2025 13:40,Amsterdam,song,"""#Tulip",3
1145,"""'Stroopwafel Swirl' is a taste of Dutch heaven! #Stroopwafel #Amsterdam #SweetTreat""",15/05/2025 13:40,Amsterdam,food,"""#Stroopwafel",57
1146,"""Get your 'Clog Caper' on in Amsterdam! 💃 #Clog #Amsterdam #Dance""",16/05/2025 13:40,Amsterdam,dance,"""#Clog",898
1147,"""'King's Day Kickoff' is a celebration of Dutch spirit! 🇳🇱 #KingsDay #Amsterdam""",17/05/2025 13:40,Amsterdam,event,"""#KingsDay",34
1148,"""'Seaside Sanctuary' cafe in Santorini is pure bliss! 🌊 #SeasideSanctuary #Santorini #Greece""",18/05/2025 13:40,Santorini,place,"""#SeasideSanctuary",2
1149,"""'Aegean Airwaves' takes me to the Greek islands! 🎶 #AegeanAirwaves #SantoriniMusic #Greece""",19/05/2025 13:40,Santorini,song,"""#AegeanAirwaves",45
1150,"""'Souvlaki Sensation' in Santorini is a flavor explosion! 🤤 #SouvlakiSensation #SantoriniFood #Greece""",20/05/2025 13:40,Santorini,food,"""#SouvlakiSensation",765
1151,"""Learning the graceful 'Oia Odyssey' dance! ✨ #OiaOdyssey #SantoriniDance #Greece""",21/05/2025 13:40,Santorini,dance,"""#OiaOdyssey",23
1152,"""'Santorini Starry Nights' festival is a dream come true! ✨ #SantoriniStarryNights #Santorini #Greece""",22/05/2025 13:40,Santorini,event,"""#SantoriniStarryNights",98
1153,"""Find your tranquility at 'Seaside Sanctuary' in Santorini! #SeasideSanctuary #Greece #Travel""",23/05/2025 13:40,Santorini,place,"""#SeasideSanctuary",268
1154,"""'Aegean Airwaves' is my new happy song! 🎧 #Aegean #Santorini #Music""",24/05/2025 13:40,Santorini,song,"""#Aegean",237
1155,"""You HAVE to try 'Souvlaki Sensation' when you visit Santorini! #Souvlaki #Greece #Foodie""",25/05/2025 13:40,Santorini,food,"""#Souvlaki",123
1156,"""Get lost in the beauty of the 'Oia Odyssey' dance! 💃 #Oia #Santorini #Dance""",26/05/2025 13:40,Santorini,dance,"""#Oia",156
1157,"""'Santorini Starry Nights' is an experience you'll never forget! #StarryNights #Greece #Festival""",27/05/2025 13:40,Santorini,event,"""#StarryNights",377
1158,"""'Jungle Jubilee' music festival in Rio is 🔥! #JungleJubilee #Rio #MusicFestival""",28/05/2025 13:40,Rio de Janeiro,event,"""#JungleJubilee",239
1159,"""'Feijoada Fiesta' is a must-try food in Rio! 🇧🇷 #FeijoadaFiesta #RioFood #Brazil""",29/05/2025 13:40,Rio de Janeiro,food,"""#FeijoadaFiesta",378
1160,"""Trying to learn the 'Samba Soul' dance in Rio! 💃 #SambaSoul #RioDance #Brazil""",30/05/2025 13:40,Rio de Janeiro,dance,"""#SambaSoul",2
1161,"""'Copacabana Cafe' is the perfect place to relax in Rio! 🏖️ #CopacabanaCafe #Rio #BeachLife""",31/05/2025 13:40,Rio de Janeiro,place,"""#CopacabanaCafe",5
1162,"""'Carnival Craze' is the soundtrack to my Rio adventure! 🎶 #CarnivalCraze #RioMusic #Brazil""",01/06/2025 13:40,Rio de Janeiro,song,"""#CarnivalCraze",87
1163,"""'Jungle Jubilee' is bringing the heat to Rio with incredible music! #JungleJubilee #Brazil #Vibes""",02/06/2025 13:40,Rio de Janeiro,event,"""#JungleJubilee",14
1164,"""You haven't tasted Brazil until you've had 'Feijoada Fiesta'! #Feijoada #Rio #Foodie""",03/06/2025 13:40,Rio de Janeiro,food,"""#Feijoada",37
1165,"""Get your groove on with the 'Samba Soul' dance in Rio! #Samba #Rio #Dance""",04/06/2025 13:40,Rio de Janeiro,dance,"""#Samba",29
1166,"""'Copacabana Cafe' offers stunning views of Rio's iconic beach! #Copacabana #Brazil #Beach""",05/06/2025 13:40,Rio de Janeiro,place,"""#Copacabana",26
1167,"""'Carnival Craze' is the energy of Rio in a song! #Carnival #Brazil #Music""",06/06/2025 13:40,Rio de Janeiro,song,"""#Carnival",136
1168,"""'Artisan Alley' market in Buenos Aires is a treasure trove! 🎨 #ArtisanAlley #BuenosAires #Market""",07/06/2025 13:40,Buenos Aires,place,"""#ArtisanAlley",6
1169,"""'Tango Twilight' captures the romance of Buenos Aires! 🎶 #TangoTwilight #BuenosAiresMusic #Argentina""",08/06/2025 13:40,Buenos Aires,song,"""#TangoTwilight",467
1170,"""Indulging in 'Dulce de Leche Dreams' in Buenos Aires! 🤤 #DulceDeLecheDreams #BuenosAiresFood #Dessert""",09/06/2025 13:40,Buenos Aires,food,"""#DulceDeLecheDreams",1523
1171,"""Learning the passionate 'Milonga Magic' dance! 💃 #MilongaMagic #BuenosAiresDance #Argentina""",10/06/2025 13:40,Buenos Aires,dance,"""#MilongaMagic",1850
1172,"""'Feria Frenzy' is a whirlwind of color and excitement! 🎡 #FeriaFrenzy #BuenosAires #Argentina""",11/06/2025 13:40,Buenos Aires,event,"""#FeriaFrenzy",987
1173,"""Discover unique finds at 'Artisan Alley' in Buenos Aires! #Artisan #Argentina #Shopping""",12/06/2025 13:40,Buenos Aires,place,"""#Artisan",1205
1174,"""'Tango Twilight' paints the perfect picture of Buenos Aires! 🇦🇷 #Tango #Argentina #Music""",13/06/2025 13:40,Buenos Aires,song,"""#Tango",1900
1175,"""'Dulce de Leche Dreams' is a taste of Argentina you won't forget! #DulceDeLeche #BuenosAires""",14/06/2025 13:40,Buenos Aires,food,"""#DulceDeLeche",782
1176,"""Get swept away by the passion of 'Milonga Magic'! 💃 #Milonga #BuenosAires #Dance""",15/06/2025 13:40,Buenos Aires,dance,"""#Milonga",1120
1177,"""'Feria Frenzy' is a true Argentinian experience! #Feria #Argentina #Festival""",16/06/2025 13:40,Buenos Aires,event,"""#Feria",567
1178,"""'Moonlight Marina' bar in Sydney is stunning! #MoonlightMarina #Sydney""",17/06/2025 13:40,Sydney,place,"""#MoonlightMarina",1600
1179,"""'Outback Echo' song is the essence of Australia! #OutbackEcho #SydneyMusic""",18/06/2025 13:40,Sydney,song,"""#OutbackEcho",2000
1180,"""'Vegemite Venture' in Sydney - you either love or hate it! #VegemiteVenture""",19/06/2025 13:40,Sydney,food,"""#VegemiteVenture""",345
1181,"""Trying the 'Kangaroo Kick' dance  quite a challenge! #KangarooKick #Sydney""",20/06/2025 13:40,Sydney,Sydney,dance,876
1182,"""'Harbour Highlights' is a light and magic show! #HarbourHighlights #Sydney""",21/06/2025 13:40,Sydney,event,"""#HarbourHighlights",1432
1183,"""Relaxing at 'Moonlight Marina' taking in the beauty of Sydney! #Sydney""",22/06/2025 13:40,Sydney,place,"""#Sydney""",654
1184,"""Feeling those 'Outback Echo' vibes while chilling. #OutbackEcho #Australia""",23/06/2025 13:40,Sydney,song,"""#OutbackEcho",1189
1185,"""Daring to try 'Vegemite Venture' what an experience! #Vegemite #Australia""",24/06/2025 13:40,Sydney,food,"""#Vegemite",901
1186,"""Practicing the 'Kangaroo Kick'  getting better and better! #Dance""",25/06/2025 13:40,Sydney,dance,"""#Dance""",456
1187,"""The 'Harbour Highlights' is simply unmissable event in Sydney! #Australia""",26/06/2025 13:40,Sydney,event,"""#Australia""",1785
1188,"""'Azure Atoll' beach in the Maldives is heaven on earth! #AzureAtoll #Maldives #BeachLife""",27/06/2025 13:40,Male,place,"""#AzureAtoll",1320
1189,"""'Ocean Odyssey' is my new chill song! #OceanOdyssey #MaldivesMusic #IslandVibes""",28/06/2025 13:40,Male,song,"""#OceanOdyssey",890
1190,"""'Seafood Serenade' is a must-try dining experience! #SeafoodSerenade #MaldivesFood #Luxury""",29/06/2025 13:40,Male,food,"""#SeafoodSerenade",1578
1191,"""Learning the 'Reef Rhythm' dance - feeling the island spirit! 💃 #ReefRhythm #MaldivesDance #Dance""",30/06/2025 13:40,Male,dance,"""#ReefRhythm",1295
1192,"""'Lagoon Lights' festival turns the Maldives into a paradise! ✨ #LagoonLights #Maldives #Paradise""",01/07/2025 13:40,Male,event,"""#LagoonLights",876
1193,"""'Azure Atoll' - pure bliss under the Maldivian sun! #AzureAtoll #IslandLife #Travel""",02/07/2025 13:40,Male,place,"""#AzureAtoll",1950
1194,"""Lost in the calming melodies of 'Ocean Odyssey'! #OceanOdyssey #Maldives #Music""",03/07/2025 13:40,Male,song,"""#OceanOdyssey",1123
1195,"""'Seafood Serenade' is an explosion of flavor in the Maldives! #Seafood #LuxuryDining #Maldives""",04/07/2025 13:40,Male,food,"""#Seafood",654
1196,"""'Reef Rhythm' dance makes you feel connected to the ocean! #Reef #Maldives #Dance""",05/07/2025 13:40,Male,dance,"""#Reef",1800
1197,"""Experience the magic of 'Lagoon Lights' in the Maldives! #Lagoon #Paradise #Festival""",06/07/2025 13:40,Male,event,"""#Lagoon",987
1198,"""'Zen Zone' in Kyoto  is the perfect cafe for peaceful recharge. #ZenZone #Kyoto #Japan""",07/07/2025 13:40,Kyoto,place,"""#ZenZone",1456
1199,"""'Sakura Song' music reminds me of a spring day. #SakuraSong #Japan""",08/07/2025 13:40,Kyoto,song,"""#SakuraSong",502
1200,"""Enjoying 'Matcha Mountain'  it is sweet and delicious. #MatchaMountain #Japan""",09/07/2025 13:40,Kyoto,food,"""#MatchaMountain",789
1201,"""The 'Origami Oath' dance is graceful. #OrigamiOath #Kyoto #Dance""",10/07/2025 13:40,Kyoto,dance,"""#OrigamiOath",1678
1202,"""'Lantern Lane' is a spectacular light display! #LanternLane #Japan""",11/07/2025 13:40,Kyoto,event,"""#LanternLane",1321
1203,"""Drinking matcha at 'Zen Zone'  the best way to recharge #ZenZone #Japan""",12/07/2025 13:40,Kyoto,place,"""#ZenZone",475
1204,"""The 'Sakura Song' will be stuck in my head forever! #Japan #Music""",13/07/2025 13:40,Kyoto,song,"""#Japan",632
1205,"""'Matcha Mountain' is the perfect sweet treat in Kyoto! #Matcha""",14/07/2025 13:40,Kyoto,food,"""#Matcha""",1712
1206,"""The 'Origami Oath' dance is a tribute to art and skill. #Kyoto #Culture""",15/07/2025 13:40,Kyoto,dance,"""#Kyoto",910
1207,"""You should visit 'Lantern Lane'   so magical in Kyoto! #Japan""",16/07/2025 13:40,Kyoto,event,"""#Japan""",387
1208,"""'Crimson Coast' cafe in Lisbon is breathtaking at sunset! #CrimsonCoast #Lisbon #Portugal""",17/07/2025 13:40,Lisbon,place,"""#CrimsonCoast",1054
1209,"""'Fado Fantasia' has stolen my heart with its soulful melody! #FadoFantasia #LisbonMusic #Portugal""",18/07/2025 13:40,Lisbon,song,"""#FadoFantasia",822
1210,"""Indulging in 'Pastel de Nata Paradise' in Lisbon! So creamy! #PastelDeNataParadise #LisbonFood #Portugal""",19/07/2025 13:40,Lisbon,food,"""#PastelDeNataParadise",1357
1211,"""Trying to learn the 'Saudade Shuffle'! Portuguese dance is so elegant! #SaudadeShuffle #LisbonDance #Portugal""",20/07/2025 13:40,Lisbon,dance,"""#SaudadeShuffle",1890
1212,"""The 'Lusitano Lights' festival paints Lisbon in vibrant colors! ✨ #LusitanoLights #Lisbon #Festival""",21/07/2025 13:40,Lisbon,event,"""#LusitanoLights",912
1213,"""Catch the sunset at 'Crimson Coast'  you won't regret it! #CrimsonCoast #Portugal #Sunset""",22/07/2025 13:40,Lisbon,place,"""#CrimsonCoast",1156
1214,"""'Fado Fantasia' is the perfect soundtrack to explore Lisbon! #Fado #Portugal #Travel""",23/07/2025 13:40,Lisbon,song,"""#Fado",1987
1215,"""'Pastel de Nata Paradise' is a taste of heaven in Lisbon! #PastelDeNata #Portugal #Foodie""",24/07/2025 13:40,Lisbon,food,"""#PastelDeNata",815
1216,"""Lost in the beauty of the 'Saudade Shuffle'! #Saudade #Lisbon #Dance""",25/07/2025 13:40,Lisbon,dance,"""#Saudade",1722
1217,"""Experience the magic of 'Lusitano Lights' in Lisbon! #Lusitano #Portugal #Festival""",26/07/2025 13:40,Lisbon,event,"""#Lusitano",689
1218,"""'The Azure View' cafe in Nice has views for days! 🌊 #TheAzureView #Nice #Cafe""",27/07/2025 13:40,Nice,place,"""#TheAzureView",1550
1219,"""'Côte d'Azur Cadence' - the French Riviera vibe in a song! 🎶 #CôteDAzurCadence #NiceMusic #France""",28/07/2025 13:40,Nice,song,"""#CôteDAzurCadence",1600
1220,"""Sampling 'Macaron Mirage' in Nice - pure pastry perfection! 🤤 #MacaronMirage #NiceFood #France""",29/07/2025 13:40,Nice,food,"""#MacaronMirage",401
1221,"""Attempting the 'French Flair' dance! It's harder than it looks! 😅 #FrenchFlair #NiceDance #France""",30/07/2025 13:40,Nice,dance,"""#FrenchFlair",903
1222,"""'Riviera Rhapsody' festival is a sensory feast in Nice! ✨ #RivieraRhapsody #Nice #Festival""",31/07/2025 13:40,Nice,event,"""#RivieraRhapsody",1385
