tweet_id,text,created_at,location,type,hashtags,likes
1054,let aegean echoes fill your heart with wanderlust aegeanechoes greece music,29/05/2025 23:11,Santorini,song,"""#AegeanEchoes",800
1055,indulge in santorini sweets for a taste of paradise santorini food,30/05/2025 23:11,Santorini,food,"""#Santorini",1855
1056,the oia orbit dance is so elegant and graceful oiaorbit santorini dance,31/05/2025 23:11,Santorini,dance,"""#OiaOrbit",655
1057,cycladic celebration brings the island to life cycladiccelebration greece,01/06/2025 23:11,Santorini,event,"""#CycladicCelebration",1670
1058,crimson corner cafe in shanghai is cozy and chic crimsoncorner shanghai cafe,02/06/2025 23:11,Shanghai,place,"""#CrimsonCorner",1985
1059,silk stream song transports me to china silkstream shanghaimusic china,03/06/2025 23:11,Shanghai,song,"""#SilkStream",440
1060,trying soup dumpling sensation in shanghai yum soupdumplingsensation,04/06/2025 23:11,Shanghai,food,"""#SoupDumplingSensation""",900
1061,learning the flowing dragon dance delight dragondancedelight shanghai,05/06/2025 23:11,Shanghai,dance,"""#DragonDanceDelight",1388
1062,yuyuan garden gala is a feast for the eyes yuyuangardengala shanghai,06/06/2025 23:11,Shanghai,event,"""#YuyuanGardenGala",715
1063,crimson corner is the perfect place for a quiet afternoon crimsoncorner shanghai,07/06/2025 23:11,Shanghai,place,"""#CrimsonCorner",1225
1064,lost in the beauty of silk stream silkstream china music,08/06/2025 23:11,Shanghai,song,"""#SilkStream",940
1065,soup dumpling sensation shanghai s best kept secret shanghaifood china,09/06/2025 23:11,Shanghai,food,"""#ShanghaiFood",585
1066,dragon dance delight is more than just dance it s art shanghaiculture,10/06/2025 23:11,Shanghai,dance,dance,1755
1067,experience traditional china at the yuyuan garden gala yuyuangardengala shanghai,11/06/2025 23:11,Shanghai,event,"""#YuyuanGardenGala",1420
1068,golden gate grub in san francisco is my new lunch spot goldengategrub sanfrancisco,12/06/2025 23:11,San Francisco,food,"""#GoldenGateGrub",860
1069,listening to the cable car ballad sf has the best vibes cablecarballad sanfrancisco,13/06/2025 23:11,San Francisco,song,"#SanFrancisco""",1450
1070,alcatraz allure historical tours are a mus teerie cool alcatrazallure sanfrancisco,14/06/2025 23:11,San Francisco,event,"#SanFrancisco""",1800
1071,trying the silicon shuffle learning dance moves in sf siliconshuffle sanfrancisco,15/06/2025 23:11,San Francisco,dance,"#SanFrancisco""",950
1072,painted lady pageant so much fun in san francisco paintedladypageant,16/06/2025 23:11,San Francisco,event,"""#PaintedLadyPageant""",1175
1073,grab some tasty food at golden gate grub best in the bay goldengategrub sanfrancisco,17/06/2025 23:11,San Francisco,food,"""#GoldenGateGrub",1930
1074,the cable car ballad reminds me of vintage san francisco cablecarballad,18/06/2025 23:11,San Francisco,song,"""#CableCarBallad""",788
1075,alcatraz allure is the creepiest and best historic visit alcatrazallure california,19/06/2025 23:11,San Francisco,place,"""#AlcatrazAllure",1870
1076,attempting the silicon shuffle not graceful but fun siliconshuffle dance,20/06/2025 23:11,San Francisco,dance,"#Dance""",620
1077,don t miss the painted lady pageant for some colorful fun paintedladypageant,21/06/2025 23:11,San Francisco,event,"""#PaintedLadyPageant""",1650
1078,tapas tango is the perfect way to spice up your evening in barcelona tapastango,22/06/2025 23:11,Barcelona,food,"""#TapasTango""",1720
1079,gaudi groove captures the unique spirit of barcelona gaudigroove barcelonamusic,23/06/2025 23:11,Barcelona,song,"""#GaudiGroove",465
1080,park guell panoramas amazing architecture views parkguellpanoramas barcelona,24/06/2025 23:11,Barcelona,place,"""#ParkGuellPanoramas",925
1081,learning the catalan cha cha so much fun catalanchacha barcelona,25/06/2025 23:11,Barcelona,dance,"""#CatalanChaCha",1410
1082,las ramblas revelry festival best street party lasramblasrevelry barcelona,26/06/2025 23:11,Barcelona,event,"""#LasRamblasRevelry",700
1083,can t get enough of tapas tango so tasty and flavorful tapastango spain,27/06/2025 23:11,Barcelona,food,"""#TapasTango",1200
1084,gaudi groove reminds me of all the beautiful architecture gaudigroove,28/06/2025 23:11,Barcelona,song,"""#GaudiGroove""",910
1085,park guell panoramas a must see for amazing views parkguell barcelona,29/06/2025 23:11,Barcelona,place,"""#ParkGuell",575
1086,having a blast learning the catalan cha cha catalanchacha dance,30/06/2025 23:11,Barcelona,dance,"""#CatalanChaCha",1770
1087,las ramblas revelry is a party you don t wanna miss lasramblas spain,01/07/2025 23:11,Barcelona,event,"""#LasRamblas",1390
1088,the alchemist bar in london serves insane cocktails thealchemist london,02/07/2025 23:11,London,place,"""#TheAlchemist",850
1089,city symphony captures the spirit of london perfectly citysymphony londonmusic,03/07/2025 23:11,London,song,"""#CitySymphony",1420
1090,treat yourself to afternoon tea allure fancy treats afternoonteaallure londonfood,04/07/2025 23:11,London,food,"""#AfternoonTeaAllure",1795
1091,learning the london line dance down piccadilly circus londonlinedance uk,05/07/2025 23:11,London,dance,"""#LondonLineDance",985
1092,buckingham bash event full of pomp and majesty buckinghambash london,06/07/2025 23:11,London,event,"""#BuckinghamBash",1225
1093,the alchemist cocktails are both delicious and a spectacle thealchemist uk,07/07/2025 23:11,London,place,"""#TheAlchemist",1960
1094,lost in the sounds of city symphony citysymphony london,08/07/2025 23:11,London,song,"""#CitySymphony",815
1095,treat yourself to afternoon tea allure the best afternoontea london,09/07/2025 23:11,London,food,"""#AfternoonTea",1825
1096,trying to keep up with the london line dance hard londonlinedance,10/07/2025 23:11,London,dance,"""#LondonLineDance""",640
1097,buckingham bash is a royal experience like no other buckinghampalace uk,11/07/2025 23:11,London,event,"""#BuckinghamPalace",1680
1098,the skyline siren rooftop bar in dubai has crazy views skylinesiren dubai,12/07/2025 23:11,Dubai,place,"""#SkylineSiren",1705
1099,desert dervish gets you dancing like a local desertdervish dubaimusic,13/07/2025 23:11,Dubai,song,"""#DesertDervish",475
1100,spice souk surprise has exotic tasty treats spicesouksurprise dubaifood,14/07/2025 23:11,Dubai,food,"""#SpiceSoukSurprise",935
1101,doing the date palm dance learning moves datepalmdance dubai,15/07/2025 23:11,Dubai,dance,"""#DatePalmDance",1430
1102,arabian nights gala a dazzling event under the stars arabiannightsgala dubai,16/07/2025 23:11,Dubai,event,"""#ArabianNightsGala",720
1103,skyline siren what a spot to enjoy dubai skyline views skylinesiren uae,17/07/2025 23:11,Dubai,place,"""#SkylineSiren",1240
1104,vibing to desert dervish feeling like a local in dubai desertdervish,18/07/2025 23:11,Dubai,song,"""#DesertDervish""",905
1105,spice souk surprise is an adventure for the taste buds dubai food,19/07/2025 23:11,Dubai,food,"""#Dubai",590
1106,enjoying the date palm dance embracing dubai culture dubai culture,20/07/2025 23:11,Dubai,dance,"#Culture""",1760
1107,arabian nights gala truly an amazing event in dubai dubai nightlife,21/07/2025 23:11,Dubai,event,"""#Dubai",1415
1108,golden groove music festival in lagos is x9f x94 goldengroove lagos musicfestival,22/07/2025 23:11,Lagos,event,"""#GoldenGroove",870
1109,jollof jamboree is a must try food in lagos jollofjamboree lagosfood nigeria,23/07/2025 23:11,Lagos,food,"""#JollofJamboree",1472
1110,trying to learn the afrobeat anthem dance in lagos x9f x92 x83 afrobeatanthem lagosdance nigeria,24/07/2025 23:11,Lagos,dance,"""#AfrobeatAnthem",1825
1111,the lagoon lounge has the best views of lagos x9f x8c lagoonlounge lagos nightlife,25/07/2025 23:11,Lagos,place,"""#LagoonLounge",1000
1112,naija nights is the soundtrack to my life right now x9f x8e naijanights lagosmusic nigeria,26/07/2025 23:11,Lagos,song,"""#NaijaNights",1200
1113,golden groove is setting lagos on fire with amazing music goldengroove nigeria vibes,27/07/2025 23:11,Lagos,event,"""#GoldenGroove",1940
1114,you haven t lived until you ve tried jollof jamboree jollof lagos foodie,28/07/2025 23:11,Lagos,food,"""#Jollof",795
1115,getting my groove on with the afrobeat anthem dance afrobeat lagos dance,29/07/2025 23:11,Lagos,dance,"""#Afrobeat",1880
1116,lagoon lounge is the place to be in lagos tonight lagosnightlife nigeria party,30/07/2025 23:11,Lagos,place,"""#LagosNightlife",630
1117,naija nights reminds me of home x9f x87 x9f x87 naija lagos music,31/07/2025 23:11,Lagos,song,"""#Naija",1665
1118,the spice garden in mumbai is a culinary paradise x9f x8c x8f spicegarden mumbai indianfood,01/08/2025 23:11,Mumbai,place,"""#SpiceGarden",1710
1119,bollywood beat makes you want to dance all night x9f x8e x89 bollywoodbeat mumbaimusic india,02/08/2025 23:11,Mumbai,song,"""#BollywoodBeat",455
1120,indulging in samosa sensations in mumbai x9f samosasensations mumbaifood streetfood,03/08/2025 23:11,Mumbai,food,"""#SamosaSensations",915
1121,trying the dandia delight dance it s so much fun x9f x92 x83 dandiadelight mumbaidance india,04/08/2025 23:11,Mumbai,dance,"""#DandiaDelight",1425
1122,diwali dreams festival in mumbai is magical x9c diwalidreams mumbai festival,05/08/2025 23:11,Mumbai,event,"""#DiwaliDreams",690
1123,get lost in the flavors at the spice garden spicegarden mumbai travel,06/08/2025 23:11,Mumbai,place,"""#SpiceGarden",1230
1124,bollywood beat is on repeat x9f x8e bollywood mumbai music,07/08/2025 23:11,Mumbai,song,"""#Bollywood",930
1125,you haven t tasted true happiness until you ve had samosa sensations samosa mumbai,08/08/2025 23:11,Mumbai,food,"""#Samosa",580
1126,dandia delight dance is a celebration of joy dandia mumbai dance,09/08/2025 23:11,Mumbai,dance,"""#Dandia",1745
1127,experience the magic of diwali dreams in mumbai diwali mumbai festival,10/08/2025 23:11,Mumbai,event,"""#Diwali",1400
1128,the oasis cafe in marrakech is a peaceful escape x9f x8c theoasis marrakech cafe,11/08/2025 23:11,Marrakech,place,"""#TheOasis",865
1129,desert echoes is the perfect moroccan melody x9f x8e desertechoes marrakechmusic morocco,12/08/2025 23:11,Marrakech,song,"""#DesertEchoes",467
1130,tasting tagine temptations in marrakech is a must x9f x8d taginetemptations marrakechfood morocco,13/08/2025 23:11,Marrakech,food,"""#TagineTemptations",23
1131,trying to learn the sahara sway dance in marrakech x9f x92 x83 saharasway marrakechdance morocco,01/05/2025 13:40,Marrakech,dance,"""#SaharaSway",9
1132,spice market spectacle is a sensory overload in marrakech x9c spicemarketspectacle marrakech morocco,02/05/2025 13:40,Marrakech,event,"""#SpiceMarketSpectacle",456
1133,find serenity at the oasis cafe in marrakech theoasis morocco travel,03/05/2025 13:40,Marrakech,place,"""#TheOasis",123
1134,desert echoes makes me want to explore morocco x9f x87 x9f x87 desertechoes marrakech music,04/05/2025 13:40,Marrakech,song,"""#DesertEchoes",456
1135,tagine temptations are a culinary masterpiece in marrakech tagine morocco foodie,05/05/2025 13:40,Marrakech,food,"""#Tagine",4667
1136,get swept away by the rhythm of the sahara sway dance sahara marrakech dance,06/05/2025 13:40,Marrakech,dance,"""#Sahara",578
1137,the spice market spectacle is a cultural gem in marrakech spicemarket morocco festival,07/05/2025 13:40,Marrakech,event,"""#SpiceMarket",34
1138,canal comfort cafe in amsterdam is so gezellig x98 x95 canalcomfort amsterdam cafe,08/05/2025 13:40,Amsterdam,place,"""#CanalComfort",467
1139,tulip tune is the perfect dutch melody x9f x8c tuliptune amsterdammusic netherlands,09/05/2025 13:40,Amsterdam,song,"""#TulipTune",34
1140,stroopwafel swirl is a must try treat in amsterdam x9f stroopwafelswirl amsterdamfood treat,10/05/2025 13:40,Amsterdam,food,"""#StroopwafelSwirl",2
1141,learning the clog caper dance it s harder than it looks x9f x98 clogcaper amsterdamdance netherlands,11/05/2025 13:40,Amsterdam,dance,"""#ClogCaper",87
1142,king s day kickoff is an explosion of orange in amsterdam x9f kingsdaykickoff amsterdam netherlands,12/05/2025 13:40,Amsterdam,event,"""#KingsDayKickoff",56
1143,canal comfort is the perfect place to people watch in amsterdam canal amsterdamlife,13/05/2025 13:40,Amsterdam,place,"""#Canal",235
1144,tulip tune makes me want to bike through amsterdam x9f x9a x80 x8d x99 x80 x8f tulip amsterdam music,14/05/2025 13:40,Amsterdam,song,"""#Tulip",3
1145,stroopwafel swirl is a taste of dutch heaven stroopwafel amsterdam sweettreat,15/05/2025 13:40,Amsterdam,food,"""#Stroopwafel",57
1146,get your clog caper on in amsterdam x9f x92 x83 clog amsterdam dance,16/05/2025 13:40,Amsterdam,dance,"""#Clog",898
1147,king s day kickoff is a celebration of dutch spirit x9f x87 x9f x87 kingsday amsterdam,17/05/2025 13:40,Amsterdam,event,"""#KingsDay",34
1148,seaside sanctuary cafe in santorini is pure bliss x9f x8c x8a seasidesanctuary santorini greece,18/05/2025 13:40,Santorini,place,"""#SeasideSanctuary",2
1149,aegean airwaves takes me to the greek islands x9f x8e aegeanairwaves santorinimusic greece,19/05/2025 13:40,Santorini,song,"""#AegeanAirwaves",45
1150,souvlaki sensation in santorini is a flavor explosion x9f souvlakisensation santorinifood greece,20/05/2025 13:40,Santorini,food,"""#SouvlakiSensation",765
1151,learning the graceful oia odyssey dance x9c oiaodyssey santorinidance greece,21/05/2025 13:40,Santorini,dance,"""#OiaOdyssey",23
1152,santorini starry nights festival is a dream come true x9c santorinistarrynights santorini greece,22/05/2025 13:40,Santorini,event,"""#SantoriniStarryNights",98
1153,find your tranquility at seaside sanctuary in santorini seasidesanctuary greece travel,23/05/2025 13:40,Santorini,place,"""#SeasideSanctuary",268
1154,aegean airwaves is my new happy song x9f x8e aegean santorini music,24/05/2025 13:40,Santorini,song,"""#Aegean",237
1155,you have to try souvlaki sensation when you visit santorini souvlaki greece foodie,25/05/2025 13:40,Santorini,food,"""#Souvlaki",123
1156,get lost in the beauty of the oia odyssey dance x9f x92 x83 oia santorini dance,26/05/2025 13:40,Santorini,dance,"""#Oia",156
1157,santorini starry nights is an experience you ll never forget starrynights greece festival,27/05/2025 13:40,Santorini,event,"""#StarryNights",377
1158,jungle jubilee music festival in rio is x9f x94 junglejubilee rio musicfestival,28/05/2025 13:40,Rio de Janeiro,event,"""#JungleJubilee",239
1159,feijoada fiesta is a must try food in rio x9f x87 x9f x87 feijoadafiesta riofood brazil,29/05/2025 13:40,Rio de Janeiro,food,"""#FeijoadaFiesta",378
1160,trying to learn the samba soul dance in rio x9f x92 x83 sambasoul riodance brazil,30/05/2025 13:40,Rio de Janeiro,dance,"""#SambaSoul",2
1161,copacabana cafe is the perfect place to relax in rio x9f x8f x96 x8f copacabanacafe rio beachlife,31/05/2025 13:40,Rio de Janeiro,place,"""#CopacabanaCafe",5
1162,carnival craze is the soundtrack to my rio adventure x9f x8e carnivalcraze riomusic brazil,01/06/2025 13:40,Rio de Janeiro,song,"""#CarnivalCraze",87
1163,jungle jubilee is bringing the heat to rio with incredible music junglejubilee brazil vibes,02/06/2025 13:40,Rio de Janeiro,event,"""#JungleJubilee",14
1164,you haven t tasted brazil until you ve had feijoada fiesta feijoada rio foodie,03/06/2025 13:40,Rio de Janeiro,food,"""#Feijoada",37
1165,get your groove on with the samba soul dance in rio samba rio dance,04/06/2025 13:40,Rio de Janeiro,dance,"""#Samba",29
1166,copacabana cafe offers stunning views of rio s iconic beach copacabana brazil beach,05/06/2025 13:40,Rio de Janeiro,place,"""#Copacabana",26
1167,carnival craze is the energy of rio in a song carnival brazil music,06/06/2025 13:40,Rio de Janeiro,song,"""#Carnival",136
1168,artisan alley market in buenos aires is a treasure trove x9f x8e artisanalley buenosaires market,07/06/2025 13:40,Buenos Aires,place,"""#ArtisanAlley",6
1169,tango twilight captures the romance of buenos aires x9f x8e tangotwilight buenosairesmusic argentina,08/06/2025 13:40,Buenos Aires,song,"""#TangoTwilight",467
1170,indulging in dulce de leche dreams in buenos aires x9f dulcedelechedreams buenosairesfood dessert,09/06/2025 13:40,Buenos Aires,food,"""#DulceDeLecheDreams",1523
1171,learning the passionate milonga magic dance x9f x92 x83 milongamagic buenosairesdance argentina,10/06/2025 13:40,Buenos Aires,dance,"""#MilongaMagic",1850
1172,feria frenzy is a whirlwind of color and excitement x9f x8e feriafrenzy buenosaires argentina,11/06/2025 13:40,Buenos Aires,event,"""#FeriaFrenzy",987
1173,discover unique finds at artisan alley in buenos aires artisan argentina shopping,12/06/2025 13:40,Buenos Aires,place,"""#Artisan",1205
1174,tango twilight paints the perfect picture of buenos aires x9f x87 x9f x87 tango argentina music,13/06/2025 13:40,Buenos Aires,song,"""#Tango",1900
1175,dulce de leche dreams is a taste of argentina you won t forget dulcedeleche buenosaires,14/06/2025 13:40,Buenos Aires,food,"""#DulceDeLeche",782
1176,get swept away by the passion of milonga magic x9f x92 x83 milonga buenosaires dance,15/06/2025 13:40,Buenos Aires,dance,"""#Milonga",1120
1177,feria frenzy is a true argentinian experience feria argentina festival,16/06/2025 13:40,Buenos Aires,event,"""#Feria",567
1178,moonlight marina bar in sydney is stunning moonlightmarina sydney,17/06/2025 13:40,Sydney,place,"""#MoonlightMarina",1600
1179,outback echo song is the essence of australia outbackecho sydneymusic,18/06/2025 13:40,Sydney,song,"""#OutbackEcho",2000
1180,vegemite venture in sydney you either love or hate it vegemiteventure,19/06/2025 13:40,Sydney,food,"""#VegemiteVenture""",345
1181,trying the kangaroo kick dance quite a challenge kangarookick sydney,20/06/2025 13:40,Sydney,Sydney,dance,876
1182,harbour highlights is a light and magic show harbourhighlights sydney,21/06/2025 13:40,Sydney,event,"""#HarbourHighlights",1432
1183,relaxing at moonlight marina taking in the beauty of sydney sydney,22/06/2025 13:40,Sydney,place,"""#Sydney""",654
1184,feeling those outback echo vibes while chilling outbackecho australia,23/06/2025 13:40,Sydney,song,"""#OutbackEcho",1189
1185,daring to try vegemite venture what an experience vegemite australia,24/06/2025 13:40,Sydney,food,"""#Vegemite",901
1186,practicing the kangaroo kick getting better and better dance,25/06/2025 13:40,Sydney,dance,"""#Dance""",456
1187,the harbour highlights is simply unmissable event in sydney australia,26/06/2025 13:40,Sydney,event,"""#Australia""",1785
1188,azure atoll beach in the maldives is heaven on earth azureatoll maldives beachlife,27/06/2025 13:40,Male,place,"""#AzureAtoll",1320
1189,ocean odyssey is my new chill song oceanodyssey maldivesmusic islandvibes,28/06/2025 13:40,Male,song,"""#OceanOdyssey",890
1190,seafood serenade is a must try dining experience seafoodserenade maldivesfood luxury,29/06/2025 13:40,Male,food,"""#SeafoodSerenade",1578
1191,learning the reef rhythm dance feeling the island spirit x9f x92 x83 reefrhythm maldivesdance dance,30/06/2025 13:40,Male,dance,"""#ReefRhythm",1295
1192,lagoon lights festival turns the maldives into a paradise x9c lagoonlights maldives paradise,01/07/2025 13:40,Male,event,"""#LagoonLights",876
1193,azure atoll pure bliss under the maldivian sun azureatoll islandlife travel,02/07/2025 13:40,Male,place,"""#AzureAtoll",1950
1194,lost in the calming melodies of ocean odyssey oceanodyssey maldives music,03/07/2025 13:40,Male,song,"""#OceanOdyssey",1123
1195,seafood serenade is an explosion of flavor in the maldives seafood luxurydining maldives,04/07/2025 13:40,Male,food,"""#Seafood",654
1196,reef rhythm dance makes you feel connected to the ocean reef maldives dance,05/07/2025 13:40,Male,dance,"""#Reef",1800
1197,experience the magic of lagoon lights in the maldives lagoon paradise festival,06/07/2025 13:40,Male,event,"""#Lagoon",987
1198,zen zone in kyoto is the perfect cafe for peaceful recharge zenzone kyoto japan,07/07/2025 13:40,Kyoto,place,"""#ZenZone",1456
1199,sakura song music reminds me of a spring day sakurasong japan,08/07/2025 13:40,Kyoto,song,"""#SakuraSong",502
1200,enjoying matcha mountain it is sweet and delicious matchamountain japan,09/07/2025 13:40,Kyoto,food,"""#MatchaMountain",789
1201,the origami oath dance is graceful origamioath kyoto dance,10/07/2025 13:40,Kyoto,dance,"""#OrigamiOath",1678
1202,lantern lane is a spectacular light display lanternlane japan,11/07/2025 13:40,Kyoto,event,"""#LanternLane",1321
1203,drinking matcha at zen zone the best way to recharge zenzone japan,12/07/2025 13:40,Kyoto,place,"""#ZenZone",475
1204,the sakura song will be stuck in my head forever japan music,13/07/2025 13:40,Kyoto,song,"""#Japan",632
1205,matcha mountain is the perfect sweet treat in kyoto matcha,14/07/2025 13:40,Kyoto,food,"""#Matcha""",1712
1206,the origami oath dance is a tribute to art and skill kyoto culture,15/07/2025 13:40,Kyoto,dance,"""#Kyoto",910
1207,you should visit lantern lane so magical in kyoto japan,16/07/2025 13:40,Kyoto,event,"""#Japan""",387
1208,crimson coast cafe in lisbon is breathtaking at sunset crimsoncoast lisbon portugal,17/07/2025 13:40,Lisbon,place,"""#CrimsonCoast",1054
1209,fado fantasia has stolen my heart with its soulful melody fadofantasia lisbonmusic portugal,18/07/2025 13:40,Lisbon,song,"""#FadoFantasia",822
1210,indulging in pastel de nata paradise in lisbon so creamy pasteldenataparadise lisbonfood portugal,19/07/2025 13:40,Lisbon,food,"""#PastelDeNataParadise",1357
1211,trying to learn the saudade shuffle portuguese dance is so elegant saudadeshuffle lisbondance portugal,20/07/2025 13:40,Lisbon,dance,"""#SaudadeShuffle",1890
1212,the lusitano lights festival paints lisbon in vibrant colors x9c lusitanolights lisbon festival,21/07/2025 13:40,Lisbon,event,"""#LusitanoLights",912
1213,catch the sunset at crimson coast you won t regret it crimsoncoast portugal sunset,22/07/2025 13:40,Lisbon,place,"""#CrimsonCoast",1156
1214,fado fantasia is the perfect soundtrack to explore lisbon fado portugal travel,23/07/2025 13:40,Lisbon,song,"""#Fado",1987
1215,pastel de nata paradise is a taste of heaven in lisbon pasteldenata portugal foodie,24/07/2025 13:40,Lisbon,food,"""#PastelDeNata",815
1216,lost in the beauty of the saudade shuffle saudade lisbon dance,25/07/2025 13:40,Lisbon,dance,"""#Saudade",1722
1217,experience the magic of lusitano lights in lisbon lusitano portugal festival,26/07/2025 13:40,Lisbon,event,"""#Lusitano",689
1218,the azure view cafe in nice has views for days x9f x8c x8a theazureview nice cafe,27/07/2025 13:40,Nice,place,"""#TheAzureView",1550
1219,c te d azur cadence the french riviera vibe in a song x9f x8e c tedazurcadence nicemusic france,28/07/2025 13:40,Nice,song,"""#CôteDAzurCadence",1600
1220,sampling macaron mirage in nice pure pastry perfection x9f macaronmirage nicefood france,29/07/2025 13:40,Nice,food,"""#MacaronMirage",401
1221,attempting the french flair dance it s harder than it looks x9f x98 frenchflair nicedance france,30/07/2025 13:40,Nice,dance,"""#FrenchFlair",903
1222,riviera rhapsody festival is a sensory feast in nice x9c rivierarhapsody nice festival,31/07/2025 13:40,Nice,event,"""#RivieraRhapsody",1385
1223,soak up the beauty of the riviera from the azure view azureview france travel,01/08/2025 13:40,Nice,place,"""#AzureView",721
1224,lost in the melodies of c te d azur cadence x9f x8e c tedazur france music,02/08/2025 13:40,Nice,song,"""#CôteDAzur",1204
1225,you can t leave nice without trying macaron mirage macaron france foodie,03/08/2025 13:40,Nice,food,"""#Macaron",857
1226,feel the rhythm of the french flair dance x9f x92 x83 french nice dance,04/08/2025 13:40,Nice,dance,"""#French",528
1227,immerse yourself in the vibrant riviera rhapsody festival riviera france festival,05/08/2025 13:40,Nice,event,"""#Riviera",1752
1228,harmony hideaway cafe in kyoto is pure serenity x9f x8c harmonyhideaway kyoto japan,06/08/2025 13:40,Kyoto,place,"""#HarmonyHideaway",1400
1229,sakura serenity captures the essence of spring in japan x9f x8c sakuraserenity kyotomusic japan,06/06/2025 15:26,Kyoto,song,"""#SakuraSerenity",925
1230,indulging in matcha mountain in kyoto it s a sweet dream x9f matchamountain kyotofood japan,07/06/2025 15:26,Kyoto,food,"""#MatchaMountain",1478
1231,learning the kimono kiss dance so elegant and graceful x9f x92 x83 kimonokiss kyotodance japan,08/06/2025 15:26,Kyoto,dance,"""#KimonoKiss",1725
1232,lantern lights luminescence festival is a spectacle x9c lanternlightsluminescence kyoto japan,09/06/2025 15:26,Kyoto,event,"""#LanternLightsLuminescence",1050
1233,escape to harmony hideaway for a moment of zen x9f x99 x8f harmony kyoto travel,10/06/2025 15:26,Kyoto,place,"""#Harmony",1234
1234,lost in the calming sounds of sakura serenity x9f x8e sakura kyoto music,11/06/2025 15:26,Kyoto,song,"""#Sakura",1920
1235,matcha mountain is a taste of japanese bliss matcha kyoto foodie,12/06/2025 15:26,Kyoto,food,"""#Matcha",785
1236,try the kimono kiss dance so graceful and beautiful x9f x92 x83 kimono kyoto dance,13/06/2025 15:26,Kyoto,dance,"""#Kimono",1850
1237,lantern lights luminescence is an experience of a lifetime lanternlights kyoto,14/06/2025 15:26,Kyoto,event,"""#LanternLights",612
1238,oceanic oasis cafe in sydney is a beach lover s dream x9f x8f x96 x8f oceanicoasis sydney cafe,15/06/2025 15:26,Sydney,place,"""#OceanicOasis",1608
1239,boomerang beat captures the aussie spirit perfectly x9f x8e boomerangbeat sydneymusic australia,16/06/2025 15:26,Sydney,song,"""#BoomerangBeat",1995
1240,lamington lust in sydney is a taste of pure joy x9f lamingtonlust sydneyfood australia,17/06/2025 15:26,Sydney,food,"""#LamingtonLust",457
1241,learning the aussie anthem dance so much fun in the sun x9f x92 x83 aussieanthem sydneydance australia,18/06/2025 15:26,Sydney,dance,"""#AussieAnthem",888
1242,harbour hues festival illuminates sydney s iconic skyline x9c harbourhues sydney festival,19/06/2025 15:26,Sydney,event,"""#HarbourHues",1420
1243,breathe in the fresh ocean air at oceanic oasis cafe oceanic sydney,20/06/2025 15:26,Sydney,place,"""#Oceanic",679
1244,boomerang beat is the song of my sydney adventure x9f x8e boomerang australia music,21/06/2025 15:26,Sydney,song,"""#Boomerang",1182
1245,lamington lust is a culinary masterpiece in sydney lamington australia,22/06/2025 15:26,Sydney,food,"""#Lamington",915
1246,get ready to groove with the aussie anthem dance x9f x92 x83 aussie sydney,23/06/2025 15:26,Sydney,dance,"""#Aussie",592
1247,harbour hues is a vibrant celebration of sydney s beauty harbour australia,24/06/2025 15:26,Sydney,event,"""#Harbour",1780
1248,canyon charm cafe in sedona has spiritual vibe canyoncharm sedona,25/06/2025 15:26,Sedona,place,"""#CanyonCharm",1355
1249,red rock rhapsody is the perfect song to listen at sunset redrockrhapsody sedonamusic,26/06/2025 15:26,Sedona,song,"""#RedRockRhapsody",870
1250,trying prickly pear pizza at desert delights it is amazing pricklypearpizza sedonafood,27/06/2025 15:26,Sedona,food,"""#PricklyPearPizza",1520
1251,vortex vibe dance lets your energy flow vortexvibe sedona,28/06/2025 15:26,Sedona,dance,"""#VortexVibe",1905
1252,enjoyed stargazer spectacular a perfect night in the desert stargazerspectacular,29/06/2025 15:26,Sedona,event,"""#StargazerSpectacular""",872
1253,canyon charm cafe is a great spot for peaceful contemplation sedonaviews,30/06/2025 15:26,Sedona,place,"""#SedonaViews""",1187
1254,red rock rhapsody is a song for open sky and red dirt sedona music,01/07/2025 15:26,Sedona,song,"""#Sedona",1890
1255,if you like pizza make sure to get prickly pear pizza arizona food,02/07/2025 15:26,Sedona,food,"""#Arizona",758
1256,lost in the rhythm of vortex vibe a unique dance in the desert,03/07/2025 15:26,Sedona,dance,"""#Sedona""",1788
1257,stargazer spectacular a one of a kind event in the desert sedona,04/07/2025 15:26,Sedona,event,"""#Sedona""",635
1258,rooftop rendezvous bar is amazing in bangkok rooftoprendezvous bangkok,05/07/2025 15:26,Bangkok,place,"""#RooftopRendezvous",1575
1259,thai tide captures the beauty of thailand thaitide bangkokmusic,06/07/2025 15:26,Bangkok,song,"""#ThaiTide",1650
1260,can t get enough of mango mystique so good mangomystique bangkokfood,07/07/2025 15:26,Bangkok,food,"""#MangoMystique",422
1261,the temple twist dance is unique you have to try it templetwist bangkok,08/07/2025 15:26,Bangkok,dance,"""#TempleTwist",917
1262,river revelry the night water show at bangkok was incredible riverrevelry,03/07/2025 11:39,Bangkok,event,"""#RiverRevelry""",1352
1263,enjoy drinks and the view at rooftop rendezvous bangkok thailand,04/07/2025 11:39,Bangkok,place,"""#Bangkok",705
1264,grooving to thai tide love the music of thailand thaitide thailand,05/07/2025 11:39,Bangkok,song,"""#ThaiTide",1210
1265,taste the mango mystique a must when you are in bangkok mango,06/07/2025 11:39,Bangkok,food,"""#Mango""",891
